x,xl,p,pl,y,yl
http://purl.obolibrary.org/obo/ENVO_00002000,slope,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000309,depression
http://purl.obolibrary.org/obo/ENVO_01000211,temperate coniferous forest biome,http://purl.obolibrary.org/obo/envo#has_condition,has_condition,http://purl.obolibrary.org/obo/ENVO_01000206,temperate
http://purl.obolibrary.org/obo/ENVO_00000105,lake surface,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000020,lake
http://purl.obolibrary.org/obo/ENVO_00000319,low tide zone,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000316,intertidal zone
http://purl.obolibrary.org/obo/ENVO_00004683,karst field,http://purl.obolibrary.org/obo/RO_0001025,,http://purl.obolibrary.org/obo/ENVO_00000175,karst
http://purl.obolibrary.org/obo/ENVO_01000687,coast,http://purl.obolibrary.org/obo/RO_0002131,,http://purl.obolibrary.org/obo/ENVO_01000635,land
http://purl.obolibrary.org/obo/ENVO_00000137,coastal inlet,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000303,sea coast
http://purl.obolibrary.org/obo/ENVO_00000008,fourth-order administrative region,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000007,third-order administrative region
http://purl.obolibrary.org/obo/ENVO_01000137,organic matter fall,http://purl.obolibrary.org/obo/RO_0001025,,http://purl.obolibrary.org/obo/ENVO_00000063,water body
http://purl.obolibrary.org/obo/ENVO_01000122,marine hydrothermal vent,http://purl.obolibrary.org/obo/RO_0001025,,http://purl.obolibrary.org/obo/ENVO_00000447,marine biome
http://purl.obolibrary.org/obo/ENVO_00000278,dry stream,http://purl.obolibrary.org/obo/RO_0001025,,http://purl.obolibrary.org/obo/ENVO_0010162,dry stream valley
http://purl.obolibrary.org/obo/ENVO_01000701,volcanic ash,http://purl.obolibrary.org/obo/RO_0002353,,http://purl.obolibrary.org/obo/ENVO_01000634,volcanic eruption
http://purl.obolibrary.org/obo/ENVO_01000183,tropical desert biome,http://purl.obolibrary.org/obo/envo#has_condition,has_condition,http://purl.obolibrary.org/obo/ENVO_01000204,tropical
http://purl.obolibrary.org/obo/ENVO_00005739,sea foam,http://purl.obolibrary.org/obo/RO_0001025,,http://purl.obolibrary.org/obo/ENVO_00000016,sea
http://purl.obolibrary.org/obo/ENVO_00000480,peak,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000176,elevation
http://purl.obolibrary.org/obo/ENVO_01000386,temperate deciduous needleleaf forest,http://purl.obolibrary.org/obo/envo#has_condition,has_condition,http://purl.obolibrary.org/obo/ENVO_01000206,temperate
http://purl.obolibrary.org/obo/ENVO_00000197,endorheic lake,http://purl.obolibrary.org/obo/RO_0002220,,http://purl.obolibrary.org/obo/ENVO_00000551,endorheic basin
http://purl.obolibrary.org/obo/ENVO_01000489,concrete building floor,http://purl.obolibrary.org/obo/RO_0002473,,http://purl.obolibrary.org/obo/ENVO_01000458,concrete
http://purl.obolibrary.org/obo/ENVO_01000253,freshwater river biome,http://purl.obolibrary.org/obo/BFO_0000051,,http://purl.obolibrary.org/obo/ENVO_01000297,freshwater river
http://purl.obolibrary.org/obo/ENVO_00000478,range of mounts,http://purl.obolibrary.org/obo/BFO_0000051,,http://purl.obolibrary.org/obo/ENVO_00000477,mount
http://purl.obolibrary.org/obo/ENVO_01000731,igneous extrusion,http://purl.obolibrary.org/obo/RO_0002354,,http://purl.obolibrary.org/obo/ENVO_01000634,volcanic eruption
http://purl.obolibrary.org/obo/ENVO_01000443,salt mass,http://purl.obolibrary.org/obo/RO_0002473,,http://purl.obolibrary.org/obo/ENVO_01000508,salt material
http://purl.obolibrary.org/obo/ENVO_01000367,anchialine cave,http://purl.obolibrary.org/obo/BFO_0000051,,http://purl.obolibrary.org/obo/ENVO_01000368,anchialine pool
http://purl.obolibrary.org/obo/ENVO_01000733,stock,http://purl.obolibrary.org/obo/RO_0002473,,http://purl.obolibrary.org/obo/ENVO_00002013,igneous rock
http://purl.obolibrary.org/obo/ENVO_01000664,tuff cone,http://purl.obolibrary.org/obo/RO_0002473,,http://purl.obolibrary.org/obo/ENVO_01000661,tuff
http://purl.obolibrary.org/obo/ENVO_01000397,temperate broadleaf evergreen forest,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_01000202,temperate broadleaf forest biome
http://purl.obolibrary.org/obo/ENVO_00000395,channel,http://purl.obolibrary.org/obo/BFO_0000051,,http://purl.obolibrary.org/obo/ENVO_00000501,bed
http://purl.obolibrary.org/obo/ENVO_01000261,lysocline,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00001999,marine water body
http://purl.obolibrary.org/obo/ENVO_01000185,montane desert biome,http://purl.obolibrary.org/obo/envo#has_condition,has_condition,http://purl.obolibrary.org/obo/ENVO_01000342,montane
http://purl.obolibrary.org/obo/ENVO_00000458,valley glacier,http://purl.obolibrary.org/obo/RO_0001025,,http://purl.obolibrary.org/obo/ENVO_00000100,valley
http://purl.obolibrary.org/obo/ENVO_01000179,desert biome,http://purl.obolibrary.org/obo/envo#has_condition,has_condition,http://purl.obolibrary.org/obo/ENVO_01000230,arid
http://purl.obolibrary.org/obo/ENVO_00000168,blowhole,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000303,sea coast
http://purl.obolibrary.org/obo/ENVO_01000640,planetary mantle,http://purl.obolibrary.org/obo/RO_0002220,,http://purl.obolibrary.org/obo/ENVO_01000638,planetary crust
http://purl.obolibrary.org/obo/ENVO_02500018,algal bloom process,http://purl.obolibrary.org/obo/ENVO_02500020,results in proliferation of,http://purl.obolibrary.org/obo/ENVO_02500019,alga
http://purl.obolibrary.org/obo/ENVO_01000682,glacial abrasion,http://purl.obolibrary.org/obo/RO_0000057,,http://purl.obolibrary.org/obo/ENVO_00001995,rock
http://purl.obolibrary.org/obo/ENVO_00000394,strait,http://purl.obolibrary.org/obo/RO_0002176,,http://purl.obolibrary.org/obo/ENVO_00000063,water body
http://purl.obolibrary.org/obo/ENVO_00000181,nunatak,http://purl.obolibrary.org/obo/RO_0002220,,http://purl.obolibrary.org/obo/ENVO_00000133,glacier
http://purl.obolibrary.org/obo/ENVO_01000306,freshwater environment,http://purl.obolibrary.org/obo/RO_0002473,,http://purl.obolibrary.org/obo/ENVO_00002011,fresh water
http://purl.obolibrary.org/obo/ENVO_01000149,marine coral reef deep fore reef,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000150,coral reef
http://purl.obolibrary.org/obo/ENVO_00000090,coastal plain,http://purl.obolibrary.org/obo/RO_0002131,,http://purl.obolibrary.org/obo/ENVO_00000303,sea coast
http://purl.obolibrary.org/obo/ENVO_01000387,tropical deciduous broadleaf forest,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_01000200,tropical broadleaf forest biome
http://purl.obolibrary.org/obo/ENVO_01000656,effusive eruption,http://purl.obolibrary.org/obo/BFO_0000051,,http://purl.obolibrary.org/obo/ENVO_01000730,lava flow process
http://purl.obolibrary.org/obo/ENVO_01000730,lava flow process,http://purl.obolibrary.org/obo/RO_0000057,,http://purl.obolibrary.org/obo/ENVO_01000635,land
http://purl.obolibrary.org/obo/ENVO_01000496,straw exterior wall,http://purl.obolibrary.org/obo/RO_0002473,,http://purl.obolibrary.org/obo/ENVO_00003869,straw
http://purl.obolibrary.org/obo/ENVO_00009686,ice rise,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000380,ice shelf
http://purl.obolibrary.org/obo/ENVO_00000274,continental rise,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_01000298,continental margin
http://purl.obolibrary.org/obo/ENVO_01000411,infralittoral zone,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_01000126,marine sub-littoral zone
http://purl.obolibrary.org/obo/ENVO_01000670,vein,http://purl.obolibrary.org/obo/RO_0001015,,http://purl.obolibrary.org/obo/ENVO_01000256,mineral material
http://purl.obolibrary.org/obo/ENVO_01000066,marine anoxic zone,http://purl.obolibrary.org/obo/RO_0002473,,http://purl.obolibrary.org/obo/ENVO_00002149,sea water
http://purl.obolibrary.org/obo/ENVO_00000327,speleothem,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000067,cave
http://purl.obolibrary.org/obo/ENVO_00000397,lake channel,http://purl.obolibrary.org/obo/RO_0001015,,http://purl.obolibrary.org/obo/ENVO_00000020,lake
http://purl.obolibrary.org/obo/ENVO_00000314,alluvial fan,http://purl.obolibrary.org/obo/RO_0002220,,http://purl.obolibrary.org/obo/ENVO_00000258,alluvial plain
http://purl.obolibrary.org/obo/ENVO_00000395,channel,http://purl.obolibrary.org/obo/BFO_0000051,,http://purl.obolibrary.org/obo/ENVO_00000141,bank
http://purl.obolibrary.org/obo/ENVO_01000648,magma,http://purl.obolibrary.org/obo/RO_0001025,,http://purl.obolibrary.org/obo/ENVO_01000639,planetary structural layer
http://purl.obolibrary.org/obo/ENVO_01000303,endolithic environment,http://purl.obolibrary.org/obo/RO_0002219,,http://purl.obolibrary.org/obo/ENVO_00001995,rock
http://purl.obolibrary.org/obo/ENVO_01000390,temperate mixed needleleaf forest,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_01000212,temperate mixed forest biome
http://purl.obolibrary.org/obo/ENVO_02500003,atmospheric process,http://purl.obolibrary.org/obo/RO_0000057,,http://purl.obolibrary.org/obo/ENVO_01000267,atmosphere
http://purl.obolibrary.org/obo/ENVO_01000229,mediterranean savanna biome,http://purl.obolibrary.org/obo/envo#has_condition,has_condition,http://purl.obolibrary.org/obo/ENVO_01000207,mediterranean
http://purl.obolibrary.org/obo/ENVO_00000171,river valley,http://purl.obolibrary.org/obo/BFO_0000051,,http://purl.obolibrary.org/obo/ENVO_00000022,river
http://purl.obolibrary.org/obo/ENVO_00002139,pebble,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000545,shingle beach
http://purl.obolibrary.org/obo/ENVO_01000278,pingo scar,http://purl.obolibrary.org/obo/RO_0001000,,http://purl.obolibrary.org/obo/ENVO_00000413,pingo
http://purl.obolibrary.org/obo/ENVO_01000722,meltwater,http://purl.obolibrary.org/obo/RO_0002354,,http://purl.obolibrary.org/obo/ENVO_01000720,hydrological melting process
http://purl.obolibrary.org/obo/ENVO_01000268,atmospheric water vapour,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_01000267,atmosphere
http://purl.obolibrary.org/obo/ENVO_00000230,coastal wetland,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000303,sea coast
http://purl.obolibrary.org/obo/ENVO_00000347,grain of sea sand,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00002118,sea sand
http://purl.obolibrary.org/obo/ENVO_01000129,marine hydrothermal vent chimney,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_01000122,marine hydrothermal vent
http://purl.obolibrary.org/obo/ENVO_01000018,gravel,http://purl.obolibrary.org/obo/RO_0002473,,http://purl.obolibrary.org/obo/ENVO_00000341,piece of gravel
http://purl.obolibrary.org/obo/ENVO_00000537,boulder field,http://purl.obolibrary.org/obo/BFO_0000051,,http://purl.obolibrary.org/obo/ENVO_01000243,boulder
http://purl.obolibrary.org/obo/ENVO_00000512,pond bed,http://purl.obolibrary.org/obo/RO_0002220,,http://purl.obolibrary.org/obo/ENVO_00000033,pond
http://purl.obolibrary.org/obo/ENVO_00000309,depression,http://purl.obolibrary.org/obo/BFO_0000051,,http://purl.obolibrary.org/obo/ENVO_00002000,slope
http://purl.obolibrary.org/obo/ENVO_00000088,sea cliff,http://purl.obolibrary.org/obo/RO_0002220,,http://purl.obolibrary.org/obo/ENVO_00000016,sea
http://purl.obolibrary.org/obo/ENVO_2000005,freshwater algal bloom,http://purl.obolibrary.org/obo/RO_0001025,,http://purl.obolibrary.org/obo/ENVO_00000873,freshwater biome
http://purl.obolibrary.org/obo/ENVO_01000126,marine sub-littoral zone,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_01000125,marine littoral zone
http://purl.obolibrary.org/obo/ENVO_00000348,grain of rocky sand,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00005799,rocky sand
http://purl.obolibrary.org/obo/ENVO_00002144,cave wall,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000067,cave
http://purl.obolibrary.org/obo/ENVO_01000704,hydrological evaporation,http://purl.obolibrary.org/obo/RO_0002233,,http://purl.obolibrary.org/obo/ENVO_00002006,water
http://purl.obolibrary.org/obo/ENVO_01000130,marine hydrothermal plume,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_01000122,marine hydrothermal vent
http://purl.obolibrary.org/obo/ENVO_01000202,temperate broadleaf forest biome,http://purl.obolibrary.org/obo/envo#has_condition,has_condition,http://purl.obolibrary.org/obo/ENVO_01000206,temperate
http://purl.obolibrary.org/obo/ENVO_00000384,river bed,http://purl.obolibrary.org/obo/RO_0002220,,http://purl.obolibrary.org/obo/ENVO_00000022,river
http://purl.obolibrary.org/obo/ENVO_01000172,indeterminate root nodule senescent zone,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_01000168,indeterminate root nodule
http://purl.obolibrary.org/obo/ENVO_01000402,tropical mixed broadleaf forest,http://purl.obolibrary.org/obo/envo#has_condition,has_condition,http://purl.obolibrary.org/obo/ENVO_01000204,tropical
http://purl.obolibrary.org/obo/ENVO_01000392,tropical upper montane forest,http://purl.obolibrary.org/obo/envo#has_condition,has_condition,http://purl.obolibrary.org/obo/ENVO_01000204,tropical
http://purl.obolibrary.org/obo/ENVO_00000336,doline karst,http://purl.obolibrary.org/obo/BFO_0000051,,http://purl.obolibrary.org/obo/ENVO_00000332,doline
http://purl.obolibrary.org/obo/ENVO_00000314,alluvial fan,http://purl.obolibrary.org/obo/RO_0002473,,http://purl.obolibrary.org/obo/ENVO_00002871,alluvial soil
http://purl.obolibrary.org/obo/ENVO_00000088,sea cliff,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000303,sea coast
http://purl.obolibrary.org/obo/ENVO_00000419,stack,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000303,sea coast
http://purl.obolibrary.org/obo/ENVO_00002130,hypolimnion,http://purl.obolibrary.org/obo/RO_0002220,,http://purl.obolibrary.org/obo/ENVO_00002132,metalimnion
http://purl.obolibrary.org/obo/ENVO_00000426,ocean floor,http://purl.obolibrary.org/obo/RO_0002220,,http://purl.obolibrary.org/obo/ENVO_00000015,ocean
http://purl.obolibrary.org/obo/ENVO_00005763,humus-rich acidic ash soil,http://purl.obolibrary.org/obo/envo#has_increased_levels_of,,http://purl.obolibrary.org/obo/ENVO_01000000,humus
http://purl.obolibrary.org/obo/ENVO_01000653,slum,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000856,city
http://purl.obolibrary.org/obo/ENVO_00002450,ocean basin,http://purl.obolibrary.org/obo/RO_0002220,,http://purl.obolibrary.org/obo/ENVO_00000015,ocean
http://purl.obolibrary.org/obo/ENVO_00000175,karst,http://purl.obolibrary.org/obo/RO_0002354,,http://purl.obolibrary.org/obo/ENVO_02500029,bedrock dissolution
http://purl.obolibrary.org/obo/ENVO_01000406,snow,http://purl.obolibrary.org/obo/RO_0002473,,http://purl.obolibrary.org/obo/ENVO_01000277,water ice
http://purl.obolibrary.org/obo/ENVO_00005801,rhizosphere,http://purl.obolibrary.org/obo/ENVO_2100007,determined by part of,http://purl.obolibrary.org/obo/ENVO_00001998,soil
http://purl.obolibrary.org/obo/ENVO_01000567,paraffin lantern,http://purl.obolibrary.org/obo/BFO_0000051,,http://purl.obolibrary.org/obo/ENVO_01000561,paraffin lamp
http://purl.obolibrary.org/obo/ENVO_01000297,freshwater river,http://purl.obolibrary.org/obo/BFO_0000051,,http://purl.obolibrary.org/obo/ENVO_00002011,fresh water
http://purl.obolibrary.org/obo/ENVO_00000317,tidal pool,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000316,intertidal zone
http://purl.obolibrary.org/obo/ENVO_02500022,algal bloom process phase,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_02500018,algal bloom process
http://purl.obolibrary.org/obo/ENVO_00000473,gravel pit,http://purl.obolibrary.org/obo/BFO_0000051,,http://purl.obolibrary.org/obo/ENVO_01000018,gravel
http://purl.obolibrary.org/obo/ENVO_01000574,candle,http://purl.obolibrary.org/obo/RO_0002473,,http://purl.obolibrary.org/obo/ENVO_01000575,wax
http://purl.obolibrary.org/obo/ENVO_01000269,siltstone,http://purl.obolibrary.org/obo/RO_0001000,,http://purl.obolibrary.org/obo/ENVO_01000016,silt
http://purl.obolibrary.org/obo/ENVO_01000393,tropical lower montane forest,http://purl.obolibrary.org/obo/envo#has_condition,has_condition,http://purl.obolibrary.org/obo/ENVO_01000204,tropical
http://purl.obolibrary.org/obo/ENVO_00000498,volcanic dike,http://purl.obolibrary.org/obo/RO_0002473,,http://purl.obolibrary.org/obo/ENVO_00002013,igneous rock
http://purl.obolibrary.org/obo/ENVO_01000131,mesophilic sediment,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002007,sediment
http://purl.obolibrary.org/obo/ENVO_00000360,national forest,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000358,protected area
http://purl.obolibrary.org/obo/ENVO_01000397,temperate broadleaf evergreen forest,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000430,broadleaf forest
http://purl.obolibrary.org/obo/ENVO_00000449,drinking water reservoir,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000025,reservoir
http://purl.obolibrary.org/obo/ENVO_01000466,boundary wall,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000467,constructed barrier
http://purl.obolibrary.org/obo/ENVO_02000037,sebum,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_02000019,bodily fluid
http://purl.obolibrary.org/obo/ENVO_00000276,drumlin,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000083,hill
http://purl.obolibrary.org/obo/ENVO_00000010,transport feature,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000070,constructed feature
http://purl.obolibrary.org/obo/ENVO_01000198,mixed forest biome,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000174,forest biome
http://purl.obolibrary.org/obo/ENVO_00000567,calanque,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000137,coastal inlet
http://purl.obolibrary.org/obo/ENVO_01000348,maize field,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000114,agricultural field
http://purl.obolibrary.org/obo/ENVO_00000174,isthmus,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000000,geographic feature
http://purl.obolibrary.org/obo/ENVO_01000168,indeterminate root nodule,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000164,root nodule
